customer_id,age,gender,city,occupation,annual_income_inr,credit_score,num_credit_cards,debt_to_income,avg_monthly_spend_inr,late_payments_12m,has_loan,loan_amount_inr,loan_term_months,existing_customer_years,products_owned,defaulted,churned,customer_segment
247,57,Female,Chennai,Unemployed,1034500,812,2,0.33,25480,4,0,0,0,4.8,4,0,0,Silver
248,39,Male,Bengaluru,Senior Professional,1159900,755,2,0.24,15890,4,1,1185200,190,6.3,3,0,0,Standard
249,58,Male,Delhi,Unemployed,1153600,672,0,0.56,26340,0,0,0,0,3.6,3,0,1,Silver
250,20,Female,Lucknow,Senior Professional,907900,687,2,0.25,3330,3,0,0,0,6.7,5,0,1,Standard
251,27,Male,Jaipur,Student,963700,790,4,0.32,1000,2,1,439600,40,3.9,4,0,0,Standard
252,43,Male,Jaipur,Senior Professional,992800,633,1,0.22,48200,0,0,0,0,10.6,2,0,0,Standard
253,27,Male,Delhi,Junior Professional,1034600,603,2,0.21,41630,1,1,1580100,185,8.9,3,1,0,Standard
254,35,Female,Lucknow,Self-Employed,1070000,698,1,0.31,9250,1,1,566100,42,4.8,4,0,0,Standard
255,52,Female,Kolkata,Retired,1337800,713,1,0.36,44350,1,0,0,0,3.1,3,1,0,Silver
256,25,Male,Pune,Self-Employed,922600,719,3,0.45,45150,4,1,729900,34,4.9,3,0,1,Silver
257,53,Male,Hyderabad,Self-Employed,573300,746,1,0.25,22910,1,1,50000,238,2.9,0,0,0,Standard
258,23,Male,Bengaluru,Unemployed,842300,621,0,0.25,15940,2,0,0,0,4.9,2,0,1,Standard
259,27,Female,Hyderabad,Self-Employed,1201500,567,1,0.47,50830,3,1,50000,198,0.6,2,1,0,Standard
260,48,Male,Delhi,Manager,185400,633,1,0.51,43960,1,0,0,0,8.8,1,0,0,Standard
261,59,Female,Ahmedabad,Self-Employed,187700,727,0,0.31,69800,0,0,0,0,2.4,4,1,0,Standard
262,26,Female,Lucknow,Senior Professional,1267300,606,2,0.38,43720,0,1,450600,60,6.4,1,0,0,Standard
263,33,Male,Lucknow,Student,1508000,525,3,0.52,1000,1,0,0,0,0.0,4,0,1,Standard
264,66,Female,Jaipur,Self-Employed,393900,692,1,0.64,4350,3,0,0,0,1.7,2,0,1,Standard
265,69,Female,Delhi,Self-Employed,940200,635,0,0.37,30650,2,1,2236100,75,10.0,4,0,0,Standard
266,48,Female,Ahmedabad,Junior Professional,740200,542,1,0.41,51180,1,1,457000,171,5.6,3,0,0,Standard
267,41,Male,Jaipur,Retired,795700,686,0,0.34,41420,0,0,0,0,9.6,3,0,0,Silver
268,36,Female,Pune,Student,1022200,649,1,0.14,22660,0,1,1747400,192,4.2,2,0,0,Standard
269,49,Female,Pune,Self-Employed,382900,814,2,0.36,1350,0,1,2222000,53,3.3,2,0,0,Standard
270,48,Female,Hyderabad,Retired,457100,687,5,0.48,64380,0,1,74600,60,7.4,3,0,0,Standard
271,33,Other,Jaipur,Junior Professional,779500,727,4,0.23,63420,1,1,1526700,211,4.8,0,0,0,Silver
272,19,Male,Ahmedabad,Retired,841800,679,2,0.1,6850,1,1,50000,174,3.9,2,0,0,Standard
273,25,Female,Kolkata,Unemployed,449600,632,1,0.39,48290,0,1,50000,22,9.9,3,1,0,Standard
274,67,Female,Mumbai,Self-Employed,1215900,641,2,0.11,40100,1,1,50000,147,9.7,2,0,0,Standard
275,39,Male,Lucknow,Retired,733000,766,2,0.13,48680,1,0,0,0,8.9,4,0,0,Silver
276,43,Male,Pune,Self-Employed,731300,740,1,0.12,65360,0,1,50000,63,2.9,1,0,0,Silver
277,42,Male,Lucknow,Senior Professional,1013100,561,0,0.08,63500,0,1,1586000,21,0.0,1,1,0,Standard
278,58,Female,Kolkata,Self-Employed,848400,580,2,0.45,45130,1,1,825100,207,2.1,3,0,0,Standard
279,21,Male,Pune,Senior Professional,1235000,585,0,0.34,30120,0,0,0,0,3.7,2,0,0,Standard
280,22,Female,Ahmedabad,Junior Professional,526600,765,0,0.57,29010,1,0,0,0,1.6,3,0,0,Standard
281,32,Male,Bengaluru,Junior Professional,341000,541,3,0.41,30620,0,0,0,0,2.7,2,0,0,Standard
282,43,Male,Chennai,Senior Professional,776100,743,4,0.57,89600,0,0,0,0,6.8,3,1,0,Silver
283,52,Female,Mumbai,Self-Employed,924100,712,3,0.24,35900,0,1,1968800,24,0.3,0,0,0,Silver
284,43,Male,Ahmedabad,Retired,403700,692,0,0.36,50600,1,1,919700,140,1.0,2,0,0,Standard
285,40,Female,Hyderabad,Retired,344900,642,1,0.17,43320,1,0,0,0,3.0,2,0,0,Standard
286,66,Male,Mumbai,Junior Professional,972900,775,0,0.29,15210,0,0,0,0,4.1,0,0,0,Standard
287,26,Female,Ahmedabad,Manager,596900,689,0,0.49,44560,0,0,0,0,10.3,3,0,0,Standard
288,47,Male,Bengaluru,Manager,319000,564,0,0.32,21750,3,0,0,0,2.8,2,0,0,Standard
289,46,Other,Bengaluru,Junior Professional,1286100,583,0,0.29,16070,0,1,1169200,178,8.7,1,0,0,Standard
290,42,Female,Delhi,Manager,647300,548,0,0.32,46880,1,1,995400,33,4.2,4,1,0,Standard
291,59,Male,Kolkata,Senior Professional,1359900,776,3,0.34,9710,1,1,50000,239,5.9,1,1,0,Standard
292,31,Male,Hyderabad,Retired,911400,794,3,0.34,52550,1,0,0,0,7.3,4,0,0,Silver
293,67,Male,Pune,Junior Professional,1017900,767,0,0.48,46400,0,1,1231600,31,12.0,2,0,0,Silver
294,35,Female,Hyderabad,Unemployed,815400,669,1,0.23,60300,1,0,0,0,1.8,4,1,0,Silver
295,46,Female,Ahmedabad,Retired,120000,566,0,0.3,44600,1,1,1142100,38,5.7,3,1,0,Standard
296,45,Male,Hyderabad,Self-Employed,445300,596,1,0.33,15890,1,0,0,0,6.8,0,0,0,Standard
297,62,Male,Ahmedabad,Junior Professional,849700,601,0,0.21,57280,1,1,1020200,152,0.2,1,0,1,Standard
298,40,Female,Chennai,Junior Professional,1045900,676,2,0.27,58320,0,1,50000,172,0.0,1,0,0,Silver
299,32,Female,Mumbai,Retired,184100,791,2,0.41,52870,0,0,0,0,0.0,5,0,0,Standard
300,19,Female,Chennai,Student,878600,791,0,0.22,49660,1,1,1833200,164,0.0,4,0,0,Silver
301,36,Male,Bengaluru,Junior Professional,451100,641,1,0.65,5440,0,1,1559700,13,2.0,4,0,0,Standard
302,60,Female,Chennai,Retired,993800,501,2,0.52,52120,0,0,0,0,6.5,1,1,0,Standard
303,18,Other,Delhi,Self-Employed,892200,587,1,0.34,10020,0,1,755700,147,2.4,3,0,0,Standard
304,64,Male,Ahmedabad,Self-Employed,1197400,775,2,0.39,22570,0,1,423500,93,3.4,1,0,0,Silver
305,46,Male,Kolkata,Junior Professional,1326700,699,3,0.41,18370,1,0,0,0,2.9,4,0,0,Standard
306,25,Male,Delhi,Senior Professional,1083600,652,0,0.39,3630,0,1,1380100,55,7.0,3,0,1,Standard
307,33,Female,Lucknow,Unemployed,1244200,646,0,0.33,38550,1,0,0,0,6.4,2,0,0,Standard
308,46,Male,Hyderabad,Junior Professional,759900,620,3,0.65,34380,0,0,0,0,5.3,2,0,0,Standard
309,34,Female,Bengaluru,Junior Professional,2029200,584,0,0.23,61560,0,0,0,0,9.1,3,0,1,Standard
310,23,Female,Mumbai,Student,412500,846,1,0.27,59110,0,0,0,0,3.4,3,0,1,Standard
311,52,Female,Bengaluru,Manager,688900,817,2,0.33,38540,0,1,1198600,230,6.1,2,0,0,Silver
312,52,Female,Mumbai,Junior Professional,1260500,614,1,0.4,50760,0,1,431300,86,2.9,1,1,1,Standard
313,24,Male,Chennai,Unemployed,1201100,540,3,0.56,32920,0,1,732000,88,0.6,3,1,0,Standard
314,32,Female,Kolkata,Junior Professional,1095000,694,0,0.32,32790,0,0,0,0,5.9,2,0,0,Silver
315,30,Male,Hyderabad,Junior Professional,1170100,668,1,0.39,37510,1,0,0,0,4.3,2,0,0,Silver
316,52,Female,Jaipur,Retired,120000,730,1,0.37,31990,2,1,193600,169,3.6,3,1,1,Standard
317,55,Female,Lucknow,Retired,1535700,748,3,0.31,39240,2,1,976600,100,5.1,3,0,0,Gold
318,55,Female,Hyderabad,Self-Employed,818400,586,4,0.47,48270,1,0,0,0,4.8,2,0,0,Standard
319,66,Female,Kolkata,Retired,1398400,782,2,0.37,10610,0,0,0,0,3.7,3,0,0,Standard
320,57,Male,Chennai,Junior Professional,120000,652,0,0.44,26840,2,0,0,0,0.0,1,0,0,Standard
321,34,Female,Bengaluru,Senior Professional,1002600,729,5,0.28,50520,0,0,0,0,1.7,4,0,0,Gold
322,23,Female,Bengaluru,Junior Professional,674600,659,0,0.26,23910,2,1,546200,229,3.8,1,0,0,Silver
323,49,Female,Pune,Senior Professional,1128800,754,2,0.28,24340,0,1,745800,28,5.0,3,0,0,Silver
324,65,Male,Delhi,Self-Employed,1026800,491,4,0.36,55310,0,1,1614000,125,5.0,2,1,0,Standard
325,68,Male,Kolkata,Unemployed,1046400,739,3,0.45,20200,1,1,1130000,130,1.0,1,0,0,Silver
326,29,Female,Jaipur,Student,476400,613,2,0.57,43670,0,0,0,0,3.2,2,1,0,Standard
327,30,Male,Hyderabad,Senior Professional,877200,686,3,0.34,38000,1,1,589100,166,0.0,5,0,0,Silver
328,19,Female,Pune,Retired,827900,780,3,0.54,52750,1,1,1635900,14,5.3,1,1,0,Silver
329,25,Female,Lucknow,Manager,1098100,616,1,0.4,33680,0,0,0,0,7.1,1,0,0,Standard
330,46,Female,Ahmedabad,Junior Professional,1295700,603,1,0.24,19190,1,0,0,0,8.3,1,0,0,Standard
331,46,Male,Chennai,Senior Professional,960200,650,1,0.33,21960,0,1,393300,205,0.6,4,0,0,Silver
332,37,Female,Jaipur,Junior Professional,389500,645,2,0.41,68120,0,1,1886100,89,0.8,3,0,0,Standard
333,34,Male,Mumbai,Senior Professional,943000,596,1,0.42,24330,0,1,50000,226,7.5,2,0,1,Standard
334,61,Male,Pune,Senior Professional,1944400,689,0,0.26,23020,2,1,973000,49,8.0,2,0,0,Silver
335,41,Female,Bengaluru,Senior Professional,1558400,693,4,0.28,25770,0,0,0,0,3.3,2,0,0,Silver
336,60,Male,Delhi,Senior Professional,120000,717,3,0.28,29590,1,0,0,0,4.7,2,0,0,Standard
337,68,Male,Pune,Manager,925300,614,2,0.3,26840,1,1,638100,232,6.1,1,0,0,Standard
338,34,Male,Ahmedabad,Student,1272800,604,2,0.36,46290,0,1,577200,96,0.1,1,0,0,Standard
339,28,Female,Ahmedabad,Student,827100,671,1,0.55,37030,1,0,0,0,6.0,3,0,0,Silver
340,67,Female,Ahmedabad,Senior Professional,716000,660,4,0.27,23200,0,1,864000,170,7.4,2,0,0,Silver
341,51,Male,Bengaluru,Retired,793200,662,1,0.12,49450,0,0,0,0,3.5,3,0,0,Silver
342,33,Male,Chennai,Self-Employed,1120900,623,2,0.12,40630,0,0,0,0,9.8,3,0,0,Standard
343,50,Female,Delhi,Junior Professional,440600,706,2,0.42,61540,1,0,0,0,3.2,4,0,0,Standard
344,44,Male,Kolkata,Senior Professional,1375500,605,1,0.25,41330,1,0,0,0,0.0,3,0,0,Standard
345,65,Female,Jaipur,Manager,877600,670,1,0.35,32440,0,0,0,0,3.9,3,1,0,Silver
346,31,Female,Chennai,Senior Professional,526000,655,1,0.24,30930,2,1,873400,132,0.0,2,0,0,Standard
347,69,Female,Hyderabad,Self-Employed,1349700,677,2,0.3,37900,2,0,0,0,5.7,0,0,0,Silver
348,66,Female,Hyderabad,Retired,281900,775,2,0.28,42340,2,0,0,0,7.6,2,1,0,Standard
349,27,Female,Kolkata,Junior Professional,677900,575,2,0.24,34960,1,0,0,0,0.5,2,0,0,Standard
350,26,Female,Kolkata,Manager,671300,489,2,0.47,26190,3,1,1191600,157,6.7,1,0,0,Standard
351,45,Male,Chennai,Manager,1757600,632,0,0.48,47530,1,1,813100,169,6.2,3,0,0,Standard
352,20,Male,Bengaluru,Manager,626000,588,0,0.4,43660,1,1,1389600,202,1.8,2,1,0,Standard
353,33,Female,Chennai,Junior Professional,120000,439,2,0.57,35370,0,0,0,0,3.6,3,1,0,Standard
354,40,Male,Hyderabad,Self-Employed,667300,820,5,0.16,48370,0,1,1162600,169,4.6,1,0,0,Silver
355,68,Female,Mumbai,Student,1082200,725,2,0.29,33470,1,1,1361300,97,4.7,3,0,0,Silver
356,69,Female,Chennai,Self-Employed,1213600,733,4,0.28,35240,0,1,462500,80,3.0,4,0,0,Gold
357,25,Female,Jaipur,Self-Employed,1810600,657,1,0.41,47630,0,1,857300,161,2.1,5,0,0,Silver
358,64,Male,Kolkata,Senior Professional,1462800,714,2,0.17,51020,2,1,1468700,32,0.3,1,1,0,Silver
359,22,Male,Delhi,Retired,975200,646,6,0.4,48070,1,1,943000,156,1.2,3,0,0,Standard
360,56,Female,Jaipur,Unemployed,543400,745,0,0.15,19710,1,0,0,0,2.3,1,0,0,Standard
361,61,Male,Bengaluru,Manager,1549600,695,0,0.41,42520,1,1,178900,49,6.9,1,0,0,Silver
362,64,Female,Kolkata,Retired,752600,677,0,0.46,35870,2,0,0,0,0.0,3,0,0,Silver
363,29,Female,Pune,Unemployed,636700,683,1,0.18,42840,0,1,469700,205,3.9,3,0,0,Silver
364,64,Female,Ahmedabad,Junior Professional,733200,797,4,0.28,71470,1,0,0,0,8.8,3,0,0,Silver
365,24,Female,Ahmedabad,Manager,399100,693,2,0.46,30790,0,0,0,0,0.0,2,1,0,Standard
366,44,Male,Bengaluru,Manager,714000,598,1,0.49,35440,0,0,0,0,5.2,4,0,0,Standard
367,42,Male,Ahmedabad,Self-Employed,806800,707,1,0.15,23750,1,1,1511200,175,2.9,3,0,1,Silver
368,34,Female,Pune,Retired,1192300,719,2,0.37,31160,2,1,200000,48,4.3,2,0,0,Silver
369,19,Male,Hyderabad,Senior Professional,744800,668,1,0.4,21450,2,1,1519600,127,3.9,3,1,0,Silver
370,58,Male,Delhi,Student,393000,676,3,0.32,13540,0,0,0,0,8.1,2,0,1,Standard
371,35,Male,Pune,Senior Professional,258500,595,0,0.49,1000,3,0,0,0,2.8,4,1,0,Standard
372,52,Male,Chennai,Self-Employed,983800,688,3,0.25,21090,0,0,0,0,3.3,3,0,0,Silver
373,39,Female,Chennai,Senior Professional,929100,583,1,0.27,22470,0,1,284600,99,2.9,2,0,0,Standard
374,37,Male,Kolkata,Student,678300,660,3,0.24,33820,0,1,880400,230,5.7,1,0,0,Silver
375,64,Female,Ahmedabad,Junior Professional,713000,626,2,0.35,24210,2,1,1475600,35,3.1,2,0,0,Standard
376,22,Male,Delhi,Self-Employed,1055400,759,2,0.29,55650,2,1,1033600,84,5.0,3,0,0,Gold
377,56,Female,Bengaluru,Junior Professional,1456200,804,1,0.42,39540,0,0,0,0,6.8,2,0,0,Gold
378,56,Male,Lucknow,Senior Professional,587900,588,6,0.28,49840,1,0,0,0,3.8,3,0,0,Standard
379,37,Female,Pune,Junior Professional,935600,680,3,0.3,54660,1,1,763200,119,1.5,2,0,0,Silver
380,31,Male,Chennai,Senior Professional,1283300,655,4,0.35,62740,0,1,251300,162,0.0,3,0,0,Silver
381,18,Female,Lucknow,Junior Professional,589600,717,2,0.23,54460,1,1,730600,83,8.4,0,1,1,Standard
382,66,Male,Kolkata,Junior Professional,893700,688,1,0.45,17320,2,1,806100,223,6.3,2,0,0,Standard
383,67,Male,Jaipur,Self-Employed,884800,649,5,0.41,52180,0,1,287900,226,1.1,2,1,0,Standard
384,30,Male,Chennai,Junior Professional,375500,688,2,0.4,41410,0,1,1371000,38,3.4,0,0,0,Standard
385,19,Female,Delhi,Junior Professional,967400,663,1,0.2,61930,1,1,582900,139,10.4,4,0,0,Silver
386,24,Female,Ahmedabad,Manager,912600,807,6,0.51,35520,3,0,0,0,1.4,2,0,0,Silver
387,21,Male,Jaipur,Student,1122000,617,4,0.1,57890,2,0,0,0,7.5,3,0,0,Standard
388,61,Male,Pune,Student,425200,701,2,0.42,37000,1,1,1037700,55,9.5,2,0,0,Standard
389,64,Female,Chennai,Senior Professional,904000,721,1,0.34,37790,3,1,1272400,70,3.1,3,1,0,Silver
390,25,Female,Delhi,Senior Professional,1452700,715,2,0.41,48320,1,0,0,0,0.7,3,0,0,Silver
391,56,Male,Bengaluru,Manager,1731000,656,2,0.3,28710,0,1,403700,60,4.9,3,0,1,Silver
392,27,Female,Lucknow,Retired,1412100,789,1,0.34,46050,1,1,730800,230,3.4,3,0,0,Gold
393,37,Female,Delhi,Senior Professional,429200,513,0,0.41,4630,1,1,50000,201,5.0,3,0,0,Standard
394,49,Female,Kolkata,Manager,1080400,592,2,0.33,44670,2,1,881400,38,2.3,3,0,0,Standard
395,55,Male,Kolkata,Retired,706700,733,0,0.35,9560,1,1,944100,86,2.3,3,0,0,Standard
396,63,Male,Chennai,Senior Professional,1013600,610,1,0.36,46090,1,1,678700,191,6.1,2,0,0,Standard
397,20,Male,Lucknow,Self-Employed,591100,605,2,0.59,1000,0,1,224700,70,0.0,0,0,0,Standard
398,28,Female,Kolkata,Manager,214600,643,1,0.14,1000,1,1,1433900,74,5.1,1,0,0,Standard
399,32,Male,Lucknow,Self-Employed,762200,617,1,0.48,36060,0,0,0,0,2.2,2,1,0,Standard
400,34,Female,Bengaluru,Retired,1189000,731,2,0.38,36410,3,1,1701500,213,4.4,4,0,0,Silver
401,69,Female,Ahmedabad,Student,1015200,752,3,0.37,29950,3,1,50000,176,0.0,2,0,0,Silver
402,58,Female,Ahmedabad,Retired,1061200,687,3,0.17,49450,3,1,640800,144,10.3,1,0,0,Silver
403,34,Male,Lucknow,Senior Professional,986500,764,3,0.47,53650,0,1,50000,207,4.8,2,0,1,Silver
404,68,Male,Chennai,Manager,1061800,569,1,0.19,85620,0,1,346000,205,7.4,2,0,0,Standard
405,43,Male,Hyderabad,Senior Professional,1111800,686,1,0.5,35880,0,0,0,0,0.7,2,0,0,Silver
406,44,Female,Jaipur,Junior Professional,790100,788,4,0.26,55690,1,1,988600,188,2.1,3,0,0,Silver
407,40,Female,Ahmedabad,Student,933200,758,2,0.5,18430,0,0,0,0,4.4,3,0,0,Standard
408,25,Male,Bengaluru,Retired,1597300,795,0,0.24,24060,0,1,497900,75,4.2,4,0,1,Silver
409,66,Female,Hyderabad,Manager,956800,633,0,0.21,18580,2,1,2216100,81,5.4,2,1,0,Standard
410,18,Male,Ahmedabad,Retired,917000,753,3,0.31,32800,0,1,750400,148,3.9,3,0,0,Silver
411,27,Male,Pune,Junior Professional,941200,646,0,0.24,39460,1,1,2500500,75,3.9,4,0,0,Standard
412,29,Male,Lucknow,Junior Professional,812800,728,0,0.3,55840,2,1,1719900,160,4.5,2,1,0,Silver
413,32,Female,Kolkata,Senior Professional,725900,785,3,0.53,41910,0,0,0,0,3.8,0,0,1,Silver
414,24,Male,Lucknow,Junior Professional,983500,616,2,0.26,61730,1,1,508400,105,3.0,2,1,0,Standard
415,18,Male,Hyderabad,Senior Professional,697700,532,2,0.35,62060,0,1,1770300,221,2.4,5,0,0,Standard
416,53,Female,Ahmedabad,Retired,841800,828,0,0.52,35810,0,1,50000,21,7.1,3,1,0,Silver
417,68,Female,Delhi,Retired,583800,719,3,0.35,32920,0,0,0,0,1.3,2,0,0,Standard
418,24,Male,Ahmedabad,Senior Professional,943200,671,3,0.46,4500,1,1,732200,147,0.2,2,1,0,Standard
419,33,Male,Chennai,Senior Professional,1133700,667,3,0.39,24140,4,0,0,0,4.2,2,0,0,Silver
420,44,Female,Pune,Manager,815200,512,1,0.45,18820,0,1,120300,95,5.9,3,0,0,Standard
421,66,Male,Jaipur,Manager,120000,697,6,0.32,19690,1,1,656300,24,15.4,3,0,0,Standard
422,54,Male,Delhi,Self-Employed,1136100,638,2,0.4,26520,1,0,0,0,2.1,1,0,0,Standard
423,57,Female,Bengaluru,Manager,948100,684,2,0.54,45520,1,1,368400,154,4.5,1,0,0,Silver
424,48,Male,Pune,Student,502700,682,2,0.29,40800,0,1,50000,23,2.9,3,1,0,Standard
425,39,Female,Chennai,Student,1209300,410,0,0.38,54770,2,1,778800,54,4.3,3,1,0,Standard
426,28,Male,Pune,Retired,340600,719,2,0.24,42690,0,0,0,0,6.1,0,0,0,Standard
427,62,Male,Chennai,Self-Employed,1318200,695,3,0.45,23170,1,1,1701700,237,1.7,2,0,0,Silver
428,59,Male,Mumbai,Retired,877100,706,1,0.13,50140,2,0,0,0,5.4,4,0,0,Silver
429,19,Male,Lucknow,Senior Professional,120000,665,1,0.29,7580,1,1,693700,201,1.6,2,0,0,Standard
430,55,Male,Kolkata,Manager,971300,684,0,0.45,54540,0,0,0,0,2.8,1,1,0,Silver
431,22,Male,Kolkata,Junior Professional,737500,694,3,0.31,19680,1,0,0,0,6.8,2,0,0,Standard
432,56,Female,Delhi,Retired,677300,702,3,0.11,1000,1,1,1168800,49,3.0,4,0,0,Standard
433,60,Female,Delhi,Junior Professional,604900,718,3,0.23,45890,1,1,1755600,122,3.7,3,0,0,Silver
434,24,Male,Pune,Self-Employed,849100,703,1,0.24,28820,0,1,1245500,81,7.6,1,0,0,Silver
435,40,Female,Mumbai,Junior Professional,705900,828,1,0.51,58490,1,1,50000,155,11.1,3,0,0,Silver
436,24,Female,Chennai,Junior Professional,157300,622,2,0.42,54260,1,0,0,0,7.6,2,0,0,Standard
437,47,Female,Jaipur,Junior Professional,1408800,650,0,0.43,15280,1,1,409300,238,4.3,1,0,0,Standard
438,66,Male,Jaipur,Manager,802300,815,1,0.18,65460,0,1,151700,54,1.6,4,0,0,Silver
439,22,Male,Pune,Unemployed,607200,668,3,0.33,1000,0,1,602300,225,1.8,3,0,0,Standard
440,38,Male,Bengaluru,Retired,448600,755,0,0.51,44300,2,0,0,0,0.8,1,0,1,Standard
441,68,Male,Mumbai,Manager,1208300,691,1,0.43,63490,0,1,661600,192,2.0,4,0,0,Silver
442,33,Male,Delhi,Manager,380600,662,2,0.26,14690,0,1,258000,82,4.1,0,1,1,Standard
443,24,Female,Bengaluru,Self-Employed,953600,759,4,0.42,77240,0,0,0,0,3.5,2,0,0,Silver
444,43,Female,Pune,Student,666500,721,1,0.17,38240,0,1,690000,183,3.4,5,0,0,Silver
445,44,Male,Ahmedabad,Self-Employed,689800,557,1,0.22,42450,1,0,0,0,5.6,5,0,0,Standard
446,52,Male,Chennai,Self-Employed,458600,694,1,0.1,58490,2,0,0,0,5.8,2,0,0,Standard
447,34,Male,Jaipur,Manager,651900,600,1,0.31,43360,0,0,0,0,4.9,6,1,0,Standard
448,67,Male,Delhi,Student,903500,782,2,0.4,8500,2,0,0,0,6.0,3,0,0,Standard
449,45,Female,Chennai,Junior Professional,994100,820,2,0.21,1000,1,1,569100,195,13.5,2,0,0,Standard
450,32,Male,Kolkata,Senior Professional,585800,830,2,0.31,15480,0,1,1569600,68,6.0,3,1,0,Standard
451,67,Female,Mumbai,Retired,863600,709,0,0.23,17250,1,0,0,0,7.6,2,0,0,Standard
452,66,Female,Lucknow,Self-Employed,1255400,643,1,0.25,16030,0,1,687800,169,6.8,3,1,0,Standard
453,43,Female,Lucknow,Manager,234900,706,0,0.2,22350,0,1,1129100,197,3.3,2,0,1,Standard
454,19,Female,Ahmedabad,Senior Professional,897500,605,3,0.47,1000,3,1,441700,57,7.2,3,0,0,Standard
455,49,Female,Ahmedabad,Self-Employed,519700,868,1,0.24,11170,1,1,144500,228,2.0,2,0,0,Standard
456,46,Male,Bengaluru,Junior Professional,478900,776,3,0.3,45930,1,0,0,0,0.5,0,0,0,Standard
457,25,Male,Delhi,Junior Professional,1004400,704,1,0.26,55840,1,1,787300,199,7.7,2,0,0,Silver
458,50,Female,Bengaluru,Self-Employed,681900,760,3,0.36,20430,1,0,0,0,11.0,2,0,0,Silver
459,61,Male,Delhi,Junior Professional,413300,641,3,0.62,48810,1,1,1045100,153,2.9,2,1,0,Standard
460,23,Female,Pune,Junior Professional,1429700,591,1,0.66,1000,0,1,989600,190,6.2,4,0,0,Standard
461,55,Male,Lucknow,Senior Professional,1268000,503,1,0.3,40400,0,0,0,0,0.0,3,0,0,Standard
462,25,Male,Kolkata,Junior Professional,127100,687,2,0.38,58690,0,0,0,0,10.2,2,0,1,Standard
463,56,Male,Jaipur,Retired,310200,663,4,0.44,45310,0,1,398900,31,3.3,2,0,0,Standard
464,39,Female,Lucknow,Unemployed,1137400,722,2,0.48,34470,1,0,0,0,5.0,3,0,0,Silver
465,18,Male,Kolkata,Retired,786100,681,2,0.4,1000,0,1,2224700,28,3.4,2,0,0,Standard
466,68,Male,Delhi,Retired,1500200,718,3,0.46,72810,2,1,1707800,154,3.9,2,0,0,Silver
467,26,Male,Lucknow,Junior Professional,1146500,745,3,0.38,73820,0,1,346600,73,0.0,1,0,0,Gold
468,48,Female,Pune,Senior Professional,1019800,563,1,0.25,49020,1,1,301400,198,1.5,2,0,0,Standard
469,27,Other,Pune,Self-Employed,491300,750,1,0.46,61640,2,1,50000,124,4.3,3,0,0,Standard
470,66,Male,Lucknow,Student,1096600,647,1,0.34,35040,1,0,0,0,5.4,1,0,0,Standard
471,56,Female,Kolkata,Retired,389700,721,2,0.37,50230,0,0,0,0,7.6,3,0,1,Standard
472,59,Male,Delhi,Student,1422100,762,6,0.16,51780,0,1,1841100,219,4.4,6,0,0,Gold
473,40,Female,Ahmedabad,Manager,1068900,762,0,0.23,33730,3,1,648600,137,11.8,2,0,0,Silver
474,42,Male,Lucknow,Self-Employed,570100,690,3,0.28,18460,1,1,471200,37,6.0,2,0,0,Standard
475,50,Female,Bengaluru,Retired,1221900,694,1,0.39,52500,1,1,245300,152,6.4,2,0,0,Silver
476,58,Female,Chennai,Self-Employed,1796600,751,2,0.54,72570,1,1,669700,56,2.0,3,0,0,Silver
477,62,Female,Delhi,Manager,813000,560,0,0.42,59840,2,0,0,0,7.7,2,0,0,Standard
478,18,Male,Ahmedabad,Junior Professional,1120200,604,3,0.3,41820,0,1,50000,121,6.0,2,0,0,Standard
479,52,Female,Delhi,Manager,727300,658,2,0.21,40280,0,1,908200,70,9.1,0,0,0,Silver
480,23,Female,Chennai,Self-Employed,934100,573,1,0.48,41430,2,0,0,0,0.0,2,0,0,Standard
481,32,Male,Kolkata,Manager,297100,658,2,0.36,1000,1,0,0,0,0.0,1,0,0,Standard
482,61,Female,Jaipur,Self-Employed,899800,654,2,0.01,32870,1,1,808600,209,4.5,1,0,0,Silver
483,31,Female,Hyderabad,Student,917400,687,4,0.45,30680,0,0,0,0,6.5,4,1,1,Silver
484,59,Male,Lucknow,Senior Professional,1619600,675,3,0.37,10850,0,0,0,0,7.3,1,0,0,Standard
485,42,Female,Mumbai,Retired,182000,766,5,0.07,56090,1,1,878600,129,4.4,2,0,0,Standard
486,30,Male,Delhi,Junior Professional,787600,726,1,0.4,40640,0,1,101800,83,11.2,3,0,0,Silver
487,35,Female,Delhi,Manager,1415200,674,3,0.34,1000,0,1,828900,112,3.8,2,0,0,Standard
488,45,Male,Ahmedabad,Manager,803300,653,3,0.17,39700,1,0,0,0,4.1,3,0,1,Silver
489,57,Male,Hyderabad,Retired,831500,676,0,0.57,60530,1,0,0,0,5.3,5,0,0,Silver
490,49,Female,Mumbai,Junior Professional,566700,678,5,0.38,23080,1,0,0,0,1.0,3,0,0,Standard
491,66,Female,Ahmedabad,Junior Professional,527000,882,2,0.27,14500,1,1,302100,217,4.3,1,0,0,Standard
492,63,Female,Bengaluru,Unemployed,169700,563,2,0.23,9220,1,1,1762400,183,2.3,4,0,0,Standard
493,57,Other,Kolkata,Self-Employed,648300,606,3,0.3,37000,0,1,1021200,49,6.2,2,0,0,Standard
494,49,Male,Pune,Manager,504300,594,2,0.31,20480,0,0,0,0,3.5,0,0,0,Standard
